id,title,placename,state,lga,parish,feature_term,latitude,longitude,source,flag,description,datestart,dateend,linkback,tlcmaplink,layerlink,state_id
a18544,Haulage Hill,Haulage Hill,TAS,Central Highlands,,"Locality, Unbounded",-41.77000046,146.7100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18544,http://tlcmap.org/ghap,1288
a1854d,Havenview,Havenview,TAS,Burnie,,Suburb/Locality,-41.08000183,145.9100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1854d,http://tlcmap.org/ghap,1288
a1854f,Hawfield,Hawfield,TAS,Southern Midlands,,Historical locality,-42.58000183,147.1900024,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1854f,http://tlcmap.org/ghap,1288
a18560,Hawley Beach,Hawley Beach,TAS,Latrobe,,Suburb/Locality,-41.15000153,146.5399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18560,http://tlcmap.org/ghap,1288
a18566,Hayes,Hayes,TAS,Derwent Valley,,Suburb/Locality,-42.75,147.0,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18566,http://tlcmap.org/ghap,1288
a1859b,Heazlewood,Heazlewood,TAS,Waratah-Wynyard,,District1,-41.47000122,145.3399963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1859b,http://tlcmap.org/ghap,1288
a185aa,Heka,Heka,TAS,Central Coast,,"Locality, Unbounded",-41.29000092,145.9900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a185aa,http://tlcmap.org/ghap,1288
a185ba,Hellyer,Hellyer,TAS,Circular Head,,Suburb/Locality,-40.86999893,145.4299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a185ba,http://tlcmap.org/ghap,1288
a185c9,Henrietta,Henrietta,TAS,Waratah-Wynyard,,Suburb/Locality,-41.15000153,145.6900024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a185c9,http://tlcmap.org/ghap,1288
a185dd,Henty Siding,Henty Siding,TAS,West Coast,,Historical locality,-42.04000092,145.2700043,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a185dd,http://tlcmap.org/ghap,1288
a185ef,Hermit Valley,Hermit Valley,TAS,Derwent Valley,,Historical locality,-42.84000015,146.1300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a185ef,http://tlcmap.org/ghap,1288
a185f1,Hermitage,Hermitage,TAS,Central Highlands,,Suburb/Locality,-42.25,146.8699951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a185f1,http://tlcmap.org/ghap,1288
a185f9,Herrick,Herrick,TAS,Dorset,,Suburb/Locality,-41.09999847,147.8699951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a185f9,http://tlcmap.org/ghap,1288
a185fe,Hestercombe Downs,Hestercombe Downs,TAS,Glenorchy,,Populated Place,-42.77000046,147.2400055,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a185fe,http://tlcmap.org/ghap,1288
a18602,Heybridge,Heybridge,TAS,Central Coast,,Suburb/Locality,-41.06999969,145.9799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18602,http://tlcmap.org/ghap,1288
a18624,Highbury,Highbury,TAS,Circular Head,,"Locality, Unbounded",-40.68000031,144.7200012,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a18624,http://tlcmap.org/ghap,1288
a18625,Highclere,Highclere,TAS,Burnie,,Suburb/Locality,-41.18999863,145.8000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18625,http://tlcmap.org/ghap,1288
a18627,Highcroft,Highcroft,TAS,Tasman,,Suburb/Locality,-43.13999939,147.7599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18627,http://tlcmap.org/ghap,1288
a18628,Highfield,Highfield,TAS,Devonport,,"Locality, Unbounded",-41.18000031,146.3399963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18628,http://tlcmap.org/ghap,1288
a1863a,Hillcrest,Hillcrest,TAS,Break O'Day,,District1,-41.31999969,148.2899933,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1863a,http://tlcmap.org/ghap,1288
a1863b,Hillcrest,Hillcrest,TAS,Burnie,,Suburb/Locality,-41.06000137,145.8899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1863b,http://tlcmap.org/ghap,1288
a1863d,Hillgrove,Hillgrove,TAS,Burnie,,District1,-41.13000107,145.8399963,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1863d,http://tlcmap.org/ghap,1288
a18642,Hilltop,Hilltop,TAS,Central Highlands,,"Locality, Unbounded",-42.09999847,146.75,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18642,http://tlcmap.org/ghap,1288
a18643,Hillwood,Hillwood,TAS,George Town,,Suburb/Locality,-41.24000168,146.9799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18643,http://tlcmap.org/ghap,1288
a1864f,Hobart,Hobart,TAS,Hobart,,Municipality/City,-42.898,147.288,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a1864f,http://tlcmap.org/ghap,1288
a18650,Hobart,Hobart,TAS,Hobart,,Suburb/Locality,-42.88000107,147.3200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18650,http://tlcmap.org/ghap,1288
a18670,Hoggs Lane,Hoggs Lane,TAS,Meander Valley,,District1,-41.52999878,146.8800049,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a18670,http://tlcmap.org/ghap,1288
a18680,Hollow Tree,Hollow Tree,TAS,Central Highlands,,Suburb/Locality,-42.52999878,146.9299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18680,http://tlcmap.org/ghap,1288
a18692,Holwell,Holwell,TAS,West Tamar,,Suburb/Locality,-41.27999878,146.7799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18692,http://tlcmap.org/ghap,1288
a186af,Honeywood,Honeywood,TAS,Brighton,,Suburb/Locality,-42.72000122,147.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a186af,http://tlcmap.org/ghap,1288
a186c6,Hopetoun,Hopetoun,TAS,Huon Valley,,District1,-43.31999969,147.0,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a186c6,http://tlcmap.org/ghap,1288
a18715,Howden,Howden,TAS,Waratah-Wynyard,,District1,-41.45000076,145.6900024,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a18715,http://tlcmap.org/ghap,1288
a18716,Howden,Howden,TAS,Kingborough,,Suburb/Locality,-43.02000046,147.2899933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18716,http://tlcmap.org/ghap,1288
a18727,Howrah,Howrah,TAS,Clarence,,Suburb/Locality,-42.86999893,147.3899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18727,http://tlcmap.org/ghap,1288
a1872a,Howth,Howth,TAS,Central Coast,,Suburb/Locality,-41.08000183,146.0,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1872a,http://tlcmap.org/ghap,1288
a18755,Hunting Ground,Hunting Ground,TAS,Southern Midlands,,District1,-42.52999878,147.1100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18755,http://tlcmap.org/ghap,1288
a18758,Huntingfield,Huntingfield,TAS,Southern Midlands,,District1,-42.434,147.401,TAS LGA,Only accurate to LGA,Unofficial,,,,http://tlcmap.org/ghap/search?id=a18758,http://tlcmap.org/ghap,1288
a18759,Huntingfield,Huntingfield,TAS,Kingborough,,Suburb/Locality,-43.0,147.2899933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18759,http://tlcmap.org/ghap,1288
a1875b,Huntley,Huntley,TAS,Derwent Valley,,Historical locality,-42.65999985,146.3600006,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1875b,http://tlcmap.org/ghap,1288
a18770,Huon Valley,Huon Valley,TAS,Huon Valley,,Municipality/City,-43.255,146.59,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a18770,http://tlcmap.org/ghap,1288
a18771,Huonville,Huonville,TAS,Huon Valley,,Suburb/Locality,-43.02000046,147.0500031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18771,http://tlcmap.org/ghap,1288
a1877a,Hursts New Country,Hursts New Country,TAS,Dorset,,District1,-41.09999847,147.7599945,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1877a,http://tlcmap.org/ghap,1288
a1879a,Ida Bay,Ida Bay,TAS,Huon Valley,,Suburb/Locality,-43.43999863,146.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1879a,http://tlcmap.org/ghap,1288
a187ab,Ilfraville,Ilfraville,TAS,West Tamar,,Populated Place,-41.13999939,146.8099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a187ab,http://tlcmap.org/ghap,1288
a187ae,Illawarra,Illawarra,TAS,Northern Midlands,,District1,-41.56000137,147.0599976,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a187ae,http://tlcmap.org/ghap,1288
a187cb,Interlaken,Interlaken,TAS,Central Highlands,,Suburb/Locality,-42.13999939,147.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a187cb,http://tlcmap.org/ghap,1288
a187cf,Inveresk,Inveresk,TAS,Launceston,,"Locality, Unbounded",-41.43000031,147.1300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a187cf,http://tlcmap.org/ghap,1288
a187d0,Invermay,Invermay,TAS,Launceston,,Suburb/Locality,-41.40999985,147.1300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a187d0,http://tlcmap.org/ghap,1288
a187da,Irish Town,Irish Town,TAS,Break O'Day,,District1,-41.58000183,148.2100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a187da,http://tlcmap.org/ghap,1288
a187db,Irish Town,Irish Town,TAS,Kingborough,,District1,-43.36000061,147.1799927,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a187db,http://tlcmap.org/ghap,1288
a187dd,Irishtown,Irishtown,TAS,Circular Head,,Suburb/Locality,-40.90999985,145.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a187dd,http://tlcmap.org/ghap,1288
a187ed,Ironhouse Point,Ironhouse Point,TAS,Break O'Day,,District1,-41.56999969,148.3099976,Australian Gazetteer,,Discontinued,,,,http://tlcmap.org/ghap/search?id=a187ed,http://tlcmap.org/ghap,1288
a18806,Isis,Isis,TAS,Northern Midlands,,District1,-41.86000061,147.2400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18806,http://tlcmap.org/ghap,1288
a18824,Jackeys Marsh,Jackeys Marsh,TAS,Meander Valley,,Suburb/Locality,-41.68000031,146.6699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18824,http://tlcmap.org/ghap,1288
a18874,Jericho,Jericho,TAS,Southern Midlands,,Suburb/Locality,-42.38000107,147.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18874,http://tlcmap.org/ghap,1288
a1887f,Jetsonville,Jetsonville,TAS,Dorset,,Suburb/Locality,-41.13000107,147.4700012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1887f,http://tlcmap.org/ghap,1288
a18902,Judbury,Judbury,TAS,Huon Valley,,Suburb/Locality,-42.99000168,146.9199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18902,http://tlcmap.org/ghap,1288
a18931,Kallista,Kallista,TAS,Derwent Valley,,District1,-42.75999832,146.5700073,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a18931,http://tlcmap.org/ghap,1288
a18936,Kamona,Kamona,TAS,Dorset,,Suburb/Locality,-41.15000153,147.6499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18936,http://tlcmap.org/ghap,1288
a18952,Kaoota,Kaoota,TAS,Kingborough,,Suburb/Locality,-43.02000046,147.1600037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18952,http://tlcmap.org/ghap,1288
a18957,Kara,Kara,TAS,Burnie,,District1,-41.29000092,145.7899933,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a18957,http://tlcmap.org/ghap,1288
a1895a,Karanja,Karanja,TAS,Central Highlands,,Suburb/Locality,-42.68000031,146.8300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1895a,http://tlcmap.org/ghap,1288
a18961,Karoola,Karoola,TAS,Launceston,,Suburb/Locality,-41.25999832,147.1499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18961,http://tlcmap.org/ghap,1288
a18964,Kateena Siding,Kateena Siding,TAS,Central Coast,,Historical locality,-41.15999985,146.1300049,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a18964,http://tlcmap.org/ghap,1288
a1896b,Kayena,Kayena,TAS,West Tamar,,Suburb/Locality,-41.18999863,146.8899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1896b,http://tlcmap.org/ghap,1288
a1897d,Kellatier,Kellatier,TAS,Waratah-Wynyard,,District1,-41.09000015,145.6399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1897d,http://tlcmap.org/ghap,1288
a18981,Kellevie,Kellevie,TAS,Sorell,,Suburb/Locality,-42.77000046,147.8099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18981,http://tlcmap.org/ghap,1288
a18996,Kelso,Kelso,TAS,West Tamar,,Suburb/Locality,-41.09999847,146.7899933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18996,http://tlcmap.org/ghap,1288
a189a4,Kempton,Kempton,TAS,Southern Midlands,,Suburb/Locality,-42.52999878,147.1900024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a189a4,http://tlcmap.org/ghap,1288
a189c6,Kentish,Kentish,TAS,Kentish,,Municipality/City,-41.454,146.184,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a189c6,http://tlcmap.org/ghap,1288
a189d1,Kermandie,Kermandie,TAS,Huon Valley,,District1,-43.15000153,146.9499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a189d1,http://tlcmap.org/ghap,1288
a189dc,Kerrisons Siding,Kerrisons Siding,TAS,Central Coast,,Historical locality,-41.18000031,146.1199951,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a189dc,http://tlcmap.org/ghap,1288
a189e4,Kettering,Kettering,TAS,Kingborough,,Suburb/Locality,-43.11999893,147.2400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a189e4,http://tlcmap.org/ghap,1288
a189f7,Killafaddy,Killafaddy,TAS,Launceston,,"Locality, Unbounded",-41.43000031,147.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a189f7,http://tlcmap.org/ghap,1288
a189fa,Killiecrankie,Killiecrankie,TAS,Flinders,,Suburb/Locality,-39.83000183,147.8300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a189fa,http://tlcmap.org/ghap,1288
a189fd,Killora,Killora,TAS,Kingborough,,Suburb/Locality,-43.09000015,147.3200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a189fd,http://tlcmap.org/ghap,1288
a18a01,Kimberley,Kimberley,TAS,Meander Valley,,Suburb/Locality,-41.40000153,146.4900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18a01,http://tlcmap.org/ghap,1288
a18a08,Kindred,Kindred,TAS,Central Coast,,Suburb/Locality,-41.24000168,146.2200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18a08,http://tlcmap.org/ghap,1288
a18a1a,King Island,King Island,TAS,King Island,,Municipality/City,-39.863,143.985,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a18a1a,http://tlcmap.org/ghap,1288
a18a29,Kingborough,Kingborough,TAS,Kingborough,,Municipality/City,-43.193,147.263,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a18a29,http://tlcmap.org/ghap,1288
a18a36,Kings Meadows,Kings Meadows,TAS,Launceston,,Suburb/Locality,-41.47000122,147.1600037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18a36,http://tlcmap.org/ghap,1288
a18a3d,Kingston,Kingston,TAS,Kingborough,,Suburb/Locality,-42.97000122,147.3099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18a3d,http://tlcmap.org/ghap,1288
a18a3f,Kingston Beach,Kingston Beach,TAS,Kingborough,,Suburb/Locality,-42.97999954,147.3200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18a3f,http://tlcmap.org/ghap,1288
a18a40,Kingston Heights,Kingston Heights,TAS,Kingborough,,"Locality, Unbounded",-42.97999954,147.3200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18a40,http://tlcmap.org/ghap,1288
a18a79,Koonya,Koonya,TAS,Tasman,,Suburb/Locality,-43.06000137,147.8099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18a79,http://tlcmap.org/ghap,1288
a18a81,Koyule Siding,Koyule Siding,TAS,West Coast,,Historical locality,-42.02000046,145.2599945,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a18a81,http://tlcmap.org/ghap,1288
a18a94,Lachlan,Lachlan,TAS,Derwent Valley,,Suburb/Locality,-42.83000183,147.0399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18a94,http://tlcmap.org/ghap,1288
a18a99,Lackrana,Lackrana,TAS,Flinders,,Suburb/Locality,-40.09000015,148.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18a99,http://tlcmap.org/ghap,1288
a18aa4,Lady Barron,Lady Barron,TAS,Flinders,,Suburb/Locality,-40.20999908,148.2299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18aa4,http://tlcmap.org/ghap,1288
a18ac7,Lagunta,Lagunta,TAS,Northern Midlands,,Historical locality,-41.68999863,147.5599976,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a18ac7,http://tlcmap.org/ghap,1288
a18b70,Lake Leake,Lake Leake,TAS,Northern Midlands,,Suburb/Locality,-42.0,147.7899933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18b70,http://tlcmap.org/ghap,1288
a18b8b,Lake Margaret,Lake Margaret,TAS,West Coast,,Suburb/Locality,-42.0,145.5399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18b8b,http://tlcmap.org/ghap,1288
a18bff,Lake Sorell,Lake Sorell,TAS,Central Highlands,,Suburb/Locality,-42.06999969,147.1499939,Australian Gazetteer,,Gazetted,,,,http://tlcmap.org/ghap/search?id=a18bff,http://tlcmap.org/ghap,1288
a18c02,Lake St Clair,Lake St Clair,TAS,Central Highlands,,Suburb/Locality,-42.11000061,146.1699982,Australian Gazetteer,,Gazetted,,,,http://tlcmap.org/ghap/search?id=a18c02,http://tlcmap.org/ghap,1288
a18c30,Lalla,Lalla,TAS,Launceston,,Suburb/Locality,-41.25999832,147.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18c30,http://tlcmap.org/ghap,1288
a18c37,Lanaba,Lanaba,TAS,Waratah-Wynyard,,District1,-41.08000183,145.5599976,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a18c37,http://tlcmap.org/ghap,1288
a18c48,Lanena,Lanena,TAS,West Tamar,,Suburb/Locality,-41.29999924,146.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18c48,http://tlcmap.org/ghap,1288
a18c4b,Lanes Tier,Lanes Tier,TAS,Central Highlands,,"Locality, Unbounded",-42.38000107,146.6900024,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a18c4b,http://tlcmap.org/ghap,1288
a18c5c,Langloh,Langloh,TAS,Central Highlands,,"Locality, Unbounded",-42.52999878,146.8000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18c5c,http://tlcmap.org/ghap,1288
a18c61,Lapoinya,Lapoinya,TAS,Waratah-Wynyard,,Suburb/Locality,-41.0,145.5700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18c61,http://tlcmap.org/ghap,1288
a18c74,Latrobe,Latrobe,TAS,Latrobe,,Municipality/City,-41.241,146.56,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a18c74,http://tlcmap.org/ghap,1288
a18c75,Latrobe,Latrobe,TAS,Latrobe,,Suburb/Locality,-41.22999954,146.4100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18c75,http://tlcmap.org/ghap,1288
a18c78,Lauderdale,Lauderdale,TAS,Clarence,,Suburb/Locality,-42.90999985,147.4799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18c78,http://tlcmap.org/ghap,1288
a18c80,Launceston,Launceston,TAS,Launceston,,Municipality/City,-41.361,147.304,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a18c80,http://tlcmap.org/ghap,1288
a18c8e,Lawitta,Lawitta,TAS,Derwent Valley,,Suburb/Locality,-42.77000046,147.0200043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18c8e,http://tlcmap.org/ghap,1288
a18c97,Lawrenny,Lawrenny,TAS,Central Highlands,,"Locality, Unbounded",-42.50999832,146.7400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18c97,http://tlcmap.org/ghap,1288
a18ca4,Leam,Leam,TAS,George Town,,District1,-41.25,146.9900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18ca4,http://tlcmap.org/ghap,1288
a18ca6,Lebrina,Lebrina,TAS,Launceston,,Suburb/Locality,-41.18000031,147.2200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18ca6,http://tlcmap.org/ghap,1288
a18cae,Leeka,Leeka,TAS,Flinders,,Suburb/Locality,-39.88999939,147.7899933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18cae,http://tlcmap.org/ghap,1288
a18cb7,Leesville,Leesville,TAS,Circular Head,,"Locality, Unbounded",-40.83000183,145.0899963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18cb7,http://tlcmap.org/ghap,1288
a18cb8,Lefroy,Lefroy,TAS,George Town,,Suburb/Locality,-41.09999847,146.9799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18cb8,http://tlcmap.org/ghap,1288
