id,title,placename,state,lga,parish,feature_term,latitude,longitude,source,flag,description,datestart,dateend,linkback,tlcmaplink,layerlink,state_id
a16c1c,Annies Creek,Annies Creek,TAS,Glamorgan-Spring Bay,,Stream,-41.93999863,147.9499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c1c,http://tlcmap.org/ghap,1288
a16c1d,Anniversary Bay,Anniversary Bay,TAS,Circular Head,,Bay,-40.88999939,145.5299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c1d,http://tlcmap.org/ghap,1288
a16c1e,Anniversary Point,Anniversary Point,TAS,Circular Head,,Point,-40.88999939,145.5299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c1e,http://tlcmap.org/ghap,1288
a16c1f,Anson Creek,Anson Creek,TAS,Break O'Day,,Stream,-41.34000015,148.0700073,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c1f,http://tlcmap.org/ghap,1288
a16c20,Ansons Bay,Ansons Bay,TAS,Break O'Day,,Bay,-41.04000092,148.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c20,http://tlcmap.org/ghap,1288
a16c21,Ansons Bay,Ansons Bay,TAS,Break O'Day,,Suburb/Locality,-41.02999878,148.2599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c21,http://tlcmap.org/ghap,1288
a16c22,Ansons Bay Conservation Area,Ansons Bay Conservation Area,TAS,Break O'Day,,Reserve,-41.02999878,148.2599945,Australian Gazetteer,,Parks 14/15,,,,http://tlcmap.org/ghap/search?id=a16c22,http://tlcmap.org/ghap,1288
a16c23,Ansons River,Ansons River,TAS,Break O'Day,,Stream,-41.15999985,148.1499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c23,http://tlcmap.org/ghap,1288
a16c24,Ansteys Hill,Ansteys Hill,TAS,Northern Midlands,,Hill,-42.08000183,147.5700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c24,http://tlcmap.org/ghap,1288
a16c25,Anthill,Anthill,TAS,Central Highlands,,Hill,-42.18000031,146.9499969,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c25,http://tlcmap.org/ghap,1288
a16c26,Anthony Beach,Anthony Beach,TAS,Circular Head,,Beach,-40.79999924,145.1799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c26,http://tlcmap.org/ghap,1288
a16c27,Anthony Dam,Anthony Dam,TAS,West Coast,,Dam,-41.86000061,145.6199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c27,http://tlcmap.org/ghap,1288
a16c28,Anthony Dam,Anthony Dam,TAS,West Coast,,Dam,-41.86000061,145.6100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c28,http://tlcmap.org/ghap,1288
a16c29,Anthony Levee,Anthony Levee,TAS,West Coast,,Dam,-41.86000061,145.6199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c29,http://tlcmap.org/ghap,1288
a16c2a,Anthony River,Anthony River,TAS,West Coast,,Stream,-41.84000015,145.6499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c2a,http://tlcmap.org/ghap,1288
a16c2b,Antill Ponds,Antill Ponds,TAS,Southern Midlands,,Suburb/Locality,-42.20000076,147.3999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c2b,http://tlcmap.org/ghap,1288
a16c2c,Anvil Rock,Anvil Rock,TAS,Flinders,,Island,-39.43000031,147.3699951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c2c,http://tlcmap.org/ghap,1288
a16c2d,Anzac Park,Anzac Park,TAS,Central Coast,,Reserve,-41.15000153,146.1600037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c2d,http://tlcmap.org/ghap,1288
a16c2e,Anzac Park,Anzac Park,TAS,Circular Head,,Reserve,-40.84000015,145.1199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c2e,http://tlcmap.org/ghap,1288
a16c2f,Anzac Park,Anzac Park,TAS,Northern Midlands,,Reserve,-41.56999969,147.1699982,Australian Gazetteer,,Rescinded,,,,http://tlcmap.org/ghap/search?id=a16c2f,http://tlcmap.org/ghap,1288
a16c30,Anzac Park,Anzac Park,TAS,Waratah-Wynyard,,Reserve,-41.02999878,145.8300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c30,http://tlcmap.org/ghap,1288
a16c31,A-One Hill,A-One Hill,TAS,Break O'Day,,Hill,-41.63999939,147.8800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c31,http://tlcmap.org/ghap,1288
a16c32,Apex Park,Apex Park,TAS,Glenorchy,,Park,-42.84000015,147.3099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c32,http://tlcmap.org/ghap,1288
a16c33,Apex Park,Apex Park,TAS,Huon Valley,,Park,-43.02999878,147.0399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c33,http://tlcmap.org/ghap,1288
a16c34,Apex Point,Apex Point,TAS,Tasman,,Point,-43.09999847,147.7100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c34,http://tlcmap.org/ghap,1288
a16c35,Apollo Bay,Apollo Bay,TAS,Kingborough,,Bay,-43.15000153,147.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c35,http://tlcmap.org/ghap,1288
a16c36,Apollo Bay,Apollo Bay,TAS,Kingborough,,Suburb/Locality,-43.15999985,147.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c36,http://tlcmap.org/ghap,1288
a16c37,Apollos Den,Apollos Den,TAS,Meander Valley,,Cave,-41.627,146.486,TAS LGA,Only accurate to LGA,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c37,http://tlcmap.org/ghap,1288
a16c38,Appeldorff Creek,Appeldorff Creek,TAS,Glenorchy,,Stream,-42.84000015,147.1799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c38,http://tlcmap.org/ghap,1288
a16c39,Appetite Hill,Appetite Hill,TAS,Break O'Day,,Hill,-41.63999939,148.0099945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c39,http://tlcmap.org/ghap,1288
a16c3a,Appin Creek,Appin Creek,TAS,George Town,,Stream,-41.18999863,146.9299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c3a,http://tlcmap.org/ghap,1288
a16c3b,Appin Forest,Appin Forest,TAS,George Town,,Forest,-41.18999863,146.9400024,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c3b,http://tlcmap.org/ghap,1288
a16c3c,Apple Orchard,Apple Orchard,TAS,Flinders,,District1,-40.36000061,148.1799927,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c3c,http://tlcmap.org/ghap,1288
a16c3d,Apple Orchard Point,Apple Orchard Point,TAS,Flinders,,Point,-40.31000137,148.2100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c3d,http://tlcmap.org/ghap,1288
a16c3e,Applebee Creek,Applebee Creek,TAS,Central Coast,,Stream,-41.24000168,146.0399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c3e,http://tlcmap.org/ghap,1288
a16c3f,Appleby Creek,Appleby Creek,TAS,Latrobe,,Stream,-41.16999817,146.5099945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c3f,http://tlcmap.org/ghap,1288
a16c40,Appleby Creek Reservoir,Appleby Creek Reservoir,TAS,Latrobe,,Lake,-41.18000031,146.5099945,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c40,http://tlcmap.org/ghap,1288
a16c41,Appledore,Appledore,TAS,Devonport,,District1,-41.18999863,146.3600006,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c41,http://tlcmap.org/ghap,1288
a16c42,Apprentice Rocks,Apprentice Rocks,TAS,Circular Head,,Island,-40.38999939,144.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c42,http://tlcmap.org/ghap,1288
a16c43,Apricot Creek,Apricot Creek,TAS,Waratah-Wynyard,,Stream,-41.41999817,145.3800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c43,http://tlcmap.org/ghap,1288
a16c44,Apslawn,Apslawn,TAS,Glamorgan-Spring Bay,,Historic site,-41.95000076,148.1499939,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c44,http://tlcmap.org/ghap,1288
a16c45,Apslawn,Apslawn,TAS,Glamorgan-Spring Bay,,Suburb/Locality,-41.95000076,148.1799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c45,http://tlcmap.org/ghap,1288
a16c46,Apslawn Creek,Apslawn Creek,TAS,Glamorgan-Spring Bay,,Stream,-41.93999863,148.1799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c46,http://tlcmap.org/ghap,1288
a16c47,Apslawn Forest Reserve,Apslawn Forest Reserve,TAS,Glamorgan-Spring Bay,,Reserve,-41.91999817,148.1499939,Australian Gazetteer,,ForResv,,,,http://tlcmap.org/ghap/search?id=a16c47,http://tlcmap.org/ghap,1288
a16c48,Apsley,Apsley,TAS,Break O'Day,,Electorate,-41.423,148.053,TAS LGA,Only accurate to LGA,Official,,,,http://tlcmap.org/ghap/search?id=a16c48,http://tlcmap.org/ghap,1288
a16c49,Apsley,Apsley,TAS,Central Highlands,,Suburb/Locality,-42.43000031,147.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c49,http://tlcmap.org/ghap,1288
a16c4a,Apsley Conservation Area,Apsley Conservation Area,TAS,Glamorgan-Spring Bay,,Reserve,-41.86000061,148.25,Australian Gazetteer,,Parks 14/15,,,,http://tlcmap.org/ghap/search?id=a16c4a,http://tlcmap.org/ghap,1288
a16c4b,Apsley Gorge,Apsley Gorge,TAS,Break O'Day,,Ravine,-41.86000061,148.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c4b,http://tlcmap.org/ghap,1288
a16c4c,Apsley Marshes,Apsley Marshes,TAS,Glamorgan-Spring Bay,,Swamp,-41.97000122,148.1999969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c4c,http://tlcmap.org/ghap,1288
a16c4d,Apsley Myrtle Forest Reserve,Apsley Myrtle Forest Reserve,TAS,Break O'Day,,Reserve,-41.423,148.053,TAS LGA,Only accurate to LGA,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c4d,http://tlcmap.org/ghap,1288
a16c4e,Apsley River,Apsley River,TAS,Break O'Day,,Stream,-41.84999847,148.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c4e,http://tlcmap.org/ghap,1288
a16c4f,Apteds Creek,Apteds Creek,TAS,Break O'Day,,Stream,-41.25999832,148.1199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c4f,http://tlcmap.org/ghap,1288
a16c50,Aquatic Point,Aquatic Point,TAS,West Tamar,,Point,-41.43999863,147.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c50,http://tlcmap.org/ghap,1288
a16c51,Arba Creek,Arba Creek,TAS,Dorset,,Stream,-41.15999985,147.7799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c51,http://tlcmap.org/ghap,1288
a16c52,Arba Hill,Arba Hill,TAS,Dorset,,Hill,-41.15999985,147.75,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c52,http://tlcmap.org/ghap,1288
a16c53,Arbor Park,Arbor Park,TAS,Launceston,,Park,-41.43999863,147.4799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c53,http://tlcmap.org/ghap,1288
a16c54,Arbothnots Lagoon,Arbothnots Lagoon,TAS,Flinders,,Lagoon,-39.97000122,147.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c54,http://tlcmap.org/ghap,1288
a16c55,Arcadia Mine,Arcadia Mine,TAS,Dorset,,Mine,-40.99000168,148.0399933,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c55,http://tlcmap.org/ghap,1288
a16c56,Arcadia Plains,Arcadia Plains,TAS,Derwent Valley,,Plain,-42.72999954,146.7299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c56,http://tlcmap.org/ghap,1288
a16c57,Arcadian Home,Arcadian Home,TAS,Derwent Valley,,Historic site,-42.70999908,146.6999969,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c57,http://tlcmap.org/ghap,1288
a16c58,Arcadian Siding,Arcadian Siding,TAS,Derwent Valley,,Railway Station,-42.70999908,146.6999969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c58,http://tlcmap.org/ghap,1288
a16c59,Arch Rock,Arch Rock,TAS,Kingborough,,Island,-43.27999878,147.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c59,http://tlcmap.org/ghap,1288
a16c5a,Arched Island,Arched Island,TAS,Kingborough,,Island,-43.43999863,147.3300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c5a,http://tlcmap.org/ghap,1288
a16c5b,Archer Creek,Archer Creek,TAS,Northern Midlands,,Stream,-41.68000031,147.7400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c5b,http://tlcmap.org/ghap,1288
a16c5c,Archers Flat,Archers Flat,TAS,Glamorgan-Spring Bay,,Plain,-42.18999863,148.0399933,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c5c,http://tlcmap.org/ghap,1288
a16c5d,Archers Knob,Archers Knob,TAS,Latrobe,,Hill,-41.13000107,146.6199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c5d,http://tlcmap.org/ghap,1288
a16c5e,Archers Lagoon,Archers Lagoon,TAS,Glamorgan-Spring Bay,,Lagoon,-42.266,147.97,TAS LGA,Only accurate to LGA,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c5e,http://tlcmap.org/ghap,1288
a16c5f,Archers Sugarloaf,Archers Sugarloaf,TAS,Meander Valley,,Hill,-41.66999817,146.6100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c5f,http://tlcmap.org/ghap,1288
a16c60,Ardross Hill,Ardross Hill,TAS,Glamorgan-Spring Bay,,Hill,-42.59000015,147.6499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c60,http://tlcmap.org/ghap,1288
a16c61,Argent Dam,Argent Dam,TAS,West Coast,,Lake,-41.79999924,145.4100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c61,http://tlcmap.org/ghap,1288
a16c62,Argent Reservoir,Argent Reservoir,TAS,West Coast,,Lake,-41.79999924,145.4100037,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c62,http://tlcmap.org/ghap,1288
a16c63,Argent River,Argent River,TAS,West Coast,,Stream,-41.79000092,145.4199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c63,http://tlcmap.org/ghap,1288
a16c64,Argent Tunnel,Argent Tunnel,TAS,West Coast,,Tunnel,-41.81999969,145.4100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c64,http://tlcmap.org/ghap,1288
a16c65,Argo Creek,Argo Creek,TAS,Break O'Day,,Stream,-41.33000183,148.2299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c65,http://tlcmap.org/ghap,1288
a16c66,Argonaut Creek,Argonaut Creek,TAS,Break O'Day,,Stream,-41.29999924,148.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c66,http://tlcmap.org/ghap,1288
a16c67,Argus Creek,Argus Creek,TAS,Break O'Day,,Stream,-41.34000015,148.1999969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c67,http://tlcmap.org/ghap,1288
a16c68,Argyle Creek,Argyle Creek,TAS,Dorset,,Stream,-41.20000076,147.75,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c68,http://tlcmap.org/ghap,1288
a16c6a,Arizona Run,Arizona Run,TAS,Circular Head,,Plain,-40.45999908,144.8600006,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c6a,http://tlcmap.org/ghap,1288
a16c6b,Arm Creek,Arm Creek,TAS,Break O'Day,,Stream,-41.41999817,148.2200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c6b,http://tlcmap.org/ghap,1288
a16c6c,Arm End,Arm End,TAS,Clarence,,District1,-42.97000122,147.3999939,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c6c,http://tlcmap.org/ghap,1288
a16c6d,Arm Falls,Arm Falls,TAS,Meander Valley,,Waterfall,-41.68999863,146.1999969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c6d,http://tlcmap.org/ghap,1288
a16c6e,Arm River,Arm River,TAS,Meander Valley,,Stream,-41.72000122,146.1499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c6e,http://tlcmap.org/ghap,1288
a16c6f,Arm River Forest Reserve,Arm River Forest Reserve,TAS,Meander Valley,,Reserve,-41.68999863,146.1999969,Australian Gazetteer,,ForResv,,,,http://tlcmap.org/ghap/search?id=a16c6f,http://tlcmap.org/ghap,1288
a16c70,Armstrong Channel,Armstrong Channel,TAS,Flinders,,Channel1,-40.47999954,148.1199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c70,http://tlcmap.org/ghap,1288
a16c71,Armstrong Creek,Armstrong Creek,TAS,Waratah-Wynyard,,Stream,-41.45000076,145.2299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c71,http://tlcmap.org/ghap,1288
a16c72,Armytage Rivulet,Armytage Rivulet,TAS,Central Highlands,,Stream,-41.95000076,146.6000061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c72,http://tlcmap.org/ghap,1288
a16c73,Arndell Creek,Arndell Creek,TAS,Central Highlands,,Stream,-42.59000015,146.4199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c73,http://tlcmap.org/ghap,1288
a16c74,Arndell Falls,Arndell Falls,TAS,Huon Valley,,Waterfall,-43.49000168,146.7400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c74,http://tlcmap.org/ghap,1288
a16c75,Arnold Peak,Arnold Peak,TAS,West Coast,,Mountain Peak,-41.86000061,145.6100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c75,http://tlcmap.org/ghap,1288
a16c76,Arnolds Creek,Arnolds Creek,TAS,Huon Valley,,Stream,-43.22000122,147.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c76,http://tlcmap.org/ghap,1288
a16c77,Arnolds Crossing,Arnolds Crossing,TAS,Clarence,,Place Name,-42.84999847,147.4100037,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c77,http://tlcmap.org/ghap,1288
a16c78,Arnolds Hill,Arnolds Hill,TAS,Huon Valley,,Hill,-43.22999954,147.1799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c78,http://tlcmap.org/ghap,1288
a16c79,Arnols Gorge,Arnols Gorge,TAS,Glamorgan-Spring Bay,,Ravine,-42.266,147.97,TAS LGA,Only accurate to LGA,Superseded,,,,http://tlcmap.org/ghap/search?id=a16c79,http://tlcmap.org/ghap,1288
a16c7a,Arnon River,Arnon River,TAS,Dorset,,Stream,-41.13999939,147.6399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c7a,http://tlcmap.org/ghap,1288
a16c7b,Arrow Tarn,Arrow Tarn,TAS,West Coast,,Lake,-42.22999954,146.1199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c7b,http://tlcmap.org/ghap,1288
a16c7c,Artefact Creek,Artefact Creek,TAS,Derwent Valley,,Stream,-42.63000107,145.9700012,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c7c,http://tlcmap.org/ghap,1288
a16c7d,Arthur Bay,Arthur Bay,TAS,Flinders,,Bay,-40.06000137,147.9100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c7d,http://tlcmap.org/ghap,1288
a16c7e,Arthur Beach,Arthur Beach,TAS,Circular Head,,Beach,-41.08000183,144.6699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c7e,http://tlcmap.org/ghap,1288
a16c7f,Arthur Chalet Picnic Ground,Arthur Chalet Picnic Ground,TAS,Waratah-Wynyard,,Reserve,-41.27999878,145.5099945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c7f,http://tlcmap.org/ghap,1288
a16c80,Arthur Dam,Arthur Dam,TAS,Waratah-Wynyard,,Lake,-41.47999954,145.4400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c80,http://tlcmap.org/ghap,1288
a16c81,Arthur Plains,Arthur Plains,TAS,Circular Head,,Plain,-41.08000183,145.1600037,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a16c81,http://tlcmap.org/ghap,1288
a16c82,Arthur Plains,Arthur Plains,TAS,Huon Valley,,Plain,-43.13000107,146.3800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c82,http://tlcmap.org/ghap,1288
a16c83,Arthur Range,Arthur Range,TAS,Huon Valley,,Mountains,-43.255,146.59,TAS LGA,Only accurate to LGA,Superseded,,,,http://tlcmap.org/ghap/search?id=a16c83,http://tlcmap.org/ghap,1288
a16c84,Arthur River,Arthur River,TAS,Circular Head,,Stream,-41.04999924,145.1900024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c84,http://tlcmap.org/ghap,1288
a16c85,Arthur River,Arthur River,TAS,Circular Head,,Suburb/Locality,-41.04000092,144.6600037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c85,http://tlcmap.org/ghap,1288
a16c86,Arthur River Forest Reserve,Arthur River Forest Reserve,TAS,Waratah-Wynyard,,Reserve,-41.20999908,145.4799957,Australian Gazetteer,,ForResv,,,,http://tlcmap.org/ghap/search?id=a16c86,http://tlcmap.org/ghap,1288
a16c87,Arthur Square,Arthur Square,TAS,Derwent Valley,,Reserve,-42.77000046,147.0599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c87,http://tlcmap.org/ghap,1288
a16c88,Arthur Tarn,Arthur Tarn,TAS,Huon Valley,,Lake,-43.24000168,146.7700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c88,http://tlcmap.org/ghap,1288
a16c89,Arthur-Pieman Conservation Area,Arthur-Pieman Conservation Area,TAS,Circular Head,,Reserve,-41.34999847,144.8600006,Australian Gazetteer,,Parks 14/15,,,,http://tlcmap.org/ghap/search?id=a16c89,http://tlcmap.org/ghap,1288
a16c8a,Arthurs Creek,Arthurs Creek,TAS,Flinders,,Stream,-39.79000092,148.0,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c8a,http://tlcmap.org/ghap,1288
a16c8b,Arthurs Dam,Arthurs Dam,TAS,Central Highlands,,Dam,-42.02999878,146.9199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c8b,http://tlcmap.org/ghap,1288
a16c8c,Arthurs Head,Arthurs Head,TAS,West Tamar,,Point,-41.11000061,146.8099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c8c,http://tlcmap.org/ghap,1288
a16c8d,Arthurs Lake,Arthurs Lake,TAS,Central Highlands,,Lake,-41.99000168,146.9100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16c8d,http://tlcmap.org/ghap,1288
